code,location,date,temp,rainfall
101,강원,2018-01-01,-4.5,
101,강원,2018-01-02,-3.5,
101,강원,2018-01-03,-5.6,
101,강원,2018-01-04,-6.1,
101,강원,2018-01-05,-4.2,
101,강원,2018-01-06,-5.7,
101,강원,2018-01-07,-4,
101,강원,2018-01-08,.6,.6
101,강원,2018-01-09,-4.1,0
101,강원,2018-01-10,-8.5,
101,강원,2018-01-11,-11.3,
101,강원,2018-01-12,-12.2,
101,강원,2018-01-13,-8.1,
101,강원,2018-01-14,-3.1,
101,강원,2018-01-15,3.6,.1
101,강원,2018-01-16,.7,
101,강원,2018-01-17,3.6,
101,강원,2018-01-18,1.2,
101,강원,2018-01-19,-.9,
101,강원,2018-01-20,-.9,
101,강원,2018-01-21,-2.2,
101,강원,2018-01-22,-.9,4.1
101,강원,2018-01-23,-10.5,
101,강원,2018-01-24,-14.3,
101,강원,2018-01-25,-14.8,
101,강원,2018-01-26,-15.7,
101,강원,2018-01-27,-12.5,
101,강원,2018-01-28,-6.2,
101,강원,2018-01-29,-10.1,
101,강원,2018-01-30,-7.8,.8
101,강원,2018-01-31,-3.5,.3
101,강원,2018-02-01,-6.4,
101,강원,2018-02-02,-5.5,
101,강원,2018-02-03,-6.7,
101,강원,2018-02-04,-10.8,
101,강원,2018-02-05,-10.9,
101,강원,2018-02-06,-11.6,
101,강원,2018-02-07,-10.6,
101,강원,2018-02-08,-7.6,
101,강원,2018-02-09,-4.3,
101,강원,2018-02-10,-1.1,
101,강원,2018-02-11,-5.6,0
101,강원,2018-02-12,-5.7,
101,강원,2018-02-13,-2.3,
101,강원,2018-02-14,3.6,
101,강원,2018-02-15,-.5,
101,강원,2018-02-16,-1.7,
101,강원,2018-02-17,-2.1,
101,강원,2018-02-18,-.9,
101,강원,2018-02-19,-.5,
101,강원,2018-02-20,-.6,
101,강원,2018-02-21,-2.5,
101,강원,2018-02-22,-.4,0
101,강원,2018-02-23,1.9,5.2
101,강원,2018-02-24,2.4,
101,강원,2018-02-25,1.5,
101,강원,2018-02-26,1.3,
101,강원,2018-02-27,.6,
101,강원,2018-02-28,3,31.3
101,강원,2018-03-01,1.1,.7
101,강원,2018-03-02,-1.5,
101,강원,2018-03-03,6.5,
101,강원,2018-03-04,8.5,10.2
101,강원,2018-03-05,2.9,4.3
101,강원,2018-03-06,2.4,
101,강원,2018-03-07,4.6,.7
101,강원,2018-03-08,4.9,6.4
101,강원,2018-03-09,5,
101,강원,2018-03-10,4.2,
101,강원,2018-03-11,5.4,
101,강원,2018-03-12,5.9,
101,강원,2018-03-13,10.4,
101,강원,2018-03-14,14.2,
101,강원,2018-03-15,11.8,5.4
101,강원,2018-03-16,3.4,
101,강원,2018-03-17,4.6,
101,강원,2018-03-18,6.8,1.7
101,강원,2018-03-19,6.8,3.4
101,강원,2018-03-20,2.9,
101,강원,2018-03-21,2.5,
101,강원,2018-03-22,6.1,
101,강원,2018-03-23,6.3,
101,강원,2018-03-24,8.7,
101,강원,2018-03-25,9.7,
101,강원,2018-03-26,10.9,
101,강원,2018-03-27,12.7,
101,강원,2018-03-28,14.4,
101,강원,2018-03-29,15.1,
101,강원,2018-03-30,14.5,
101,강원,2018-03-31,13.9,
101,강원,2018-04-01,15,
101,강원,2018-04-02,18.6,
101,강원,2018-04-03,18.3,
101,강원,2018-04-04,9.8,22.2
101,강원,2018-04-05,6.3,11.2
101,강원,2018-04-06,6.6,8.7
101,강원,2018-04-07,4.6,0
101,강원,2018-04-08,2.4,6.1
101,강원,2018-04-09,6.1,
101,강원,2018-04-10,13.2,9
101,강원,2018-04-11,13.8,
101,강원,2018-04-12,12.5,
101,강원,2018-04-13,12.8,
101,강원,2018-04-14,9.2,13.6
101,강원,2018-04-15,9.9,
101,강원,2018-04-16,10.7,
101,강원,2018-04-17,12.4,
101,강원,2018-04-18,13.2,
101,강원,2018-04-19,14.7,
101,강원,2018-04-20,17.9,
101,강원,2018-04-21,18.4,
101,강원,2018-04-22,13.9,6.9
101,강원,2018-04-23,9,60.4
101,강원,2018-04-24,10.4,1.4
101,강원,2018-04-25,12.4,
101,강원,2018-04-26,15.4,
101,강원,2018-04-27,15.7,
101,강원,2018-04-28,16.1,
101,강원,2018-04-29,15.9,
101,강원,2018-04-30,18.2,
101,강원,2018-05-01,19.7,
101,강원,2018-05-02,13.4,20.2
101,강원,2018-05-03,9.2,0
101,강원,2018-05-04,13.7,
101,강원,2018-05-05,18.7,
101,강원,2018-05-06,16.1,17.6
101,강원,2018-05-07,17.6,
101,강원,2018-05-08,15,
101,강원,2018-05-09,13.6,
101,강원,2018-05-10,15.8,
101,강원,2018-05-11,16.4,
101,강원,2018-05-12,13.3,25.7
101,강원,2018-05-13,17.6,1
101,강원,2018-05-14,18.7,
101,강원,2018-05-15,22.2,
101,강원,2018-05-16,21.3,15.7
101,강원,2018-05-17,20.2,90
101,강원,2018-05-18,13.7,17.3
101,강원,2018-05-19,15.5,
101,강원,2018-05-20,15.4,
101,강원,2018-05-21,17,
101,강원,2018-05-22,17.7,6.7
101,강원,2018-05-23,18.9,7.3
101,강원,2018-05-24,18.6,
101,강원,2018-05-25,19.5,
101,강원,2018-05-26,21.3,
101,강원,2018-05-27,20.8,
101,강원,2018-05-28,21.5,
101,강원,2018-05-29,22.9,.3
101,강원,2018-05-30,21.7,.1
101,강원,2018-05-31,21.1,
101,강원,2018-06-01,23.5,
101,강원,2018-06-02,24,
101,강원,2018-06-03,22.4,
101,강원,2018-06-04,22.1,
101,강원,2018-06-05,23.7,
101,강원,2018-06-06,24,
101,강원,2018-06-07,24.1,
101,강원,2018-06-08,22.9,
101,강원,2018-06-09,22.1,0
101,강원,2018-06-10,20.2,0
101,강원,2018-06-11,19.9,
101,강원,2018-06-12,21.5,0
101,강원,2018-06-13,21.7,
101,강원,2018-06-14,20.1,1
101,강원,2018-06-15,19.6,0
101,강원,2018-06-16,21.2,
101,강원,2018-06-17,22.3,
101,강원,2018-06-18,24.4,
101,강원,2018-06-19,23,
101,강원,2018-06-20,24.4,
101,강원,2018-06-21,23.8,
101,강원,2018-06-22,25.1,
101,강원,2018-06-23,24.7,
101,강원,2018-06-24,26.4,
101,강원,2018-06-25,26.5,
101,강원,2018-06-26,22.4,76.4
101,강원,2018-06-27,23.7,.4
101,강원,2018-06-28,23.6,26
101,강원,2018-06-29,24.5,.3
101,강원,2018-06-30,24.8,0
101,강원,2018-07-01,22.1,56.6
101,강원,2018-07-02,21.8,90
101,강원,2018-07-03,25.6,5.3
101,강원,2018-07-04,26.5,.3
101,강원,2018-07-05,23.6,1.5
101,강원,2018-07-06,21.9,.5
101,강원,2018-07-07,20.4,
101,강원,2018-07-08,20.7,
101,강원,2018-07-09,19.6,10.5
101,강원,2018-07-10,22,17.3
101,강원,2018-07-11,25.2,31.6
101,강원,2018-07-12,26.6,0
101,강원,2018-07-13,26.9,
101,강원,2018-07-14,27.5,
101,강원,2018-07-15,27.8,
101,강원,2018-07-16,27.8,
101,강원,2018-07-17,27.3,
101,강원,2018-07-18,27.5,
101,강원,2018-07-19,28.1,
101,강원,2018-07-20,28.2,
101,강원,2018-07-21,28.8,
101,강원,2018-07-22,29.1,
101,강원,2018-07-23,29.8,
101,강원,2018-07-24,31,
101,강원,2018-07-25,30.3,
101,강원,2018-07-26,29.9,
101,강원,2018-07-27,30.7,
101,강원,2018-07-28,30.6,
101,강원,2018-07-29,29.8,
101,강원,2018-07-30,30.1,
101,강원,2018-07-31,29.8,
101,강원,2018-08-01,31.5,
101,강원,2018-08-02,32.2,
101,강원,2018-08-03,32.8,
101,강원,2018-08-04,31.6,
101,강원,2018-08-05,30.2,
101,강원,2018-08-06,29.5,0
101,강원,2018-08-07,29.6,
101,강원,2018-08-08,28.8,30.1
101,강원,2018-08-09,27.8,20.2
101,강원,2018-08-10,28.7,
101,강원,2018-08-11,28.7,.5
101,강원,2018-08-12,28.9,
101,강원,2018-08-13,29.7,7.2
101,강원,2018-08-14,30.5,
101,강원,2018-08-15,28.8,7.5
101,강원,2018-08-16,26.1,
101,강원,2018-08-17,23.5,
101,강원,2018-08-18,23.5,
101,강원,2018-08-19,25.2,
101,강원,2018-08-20,27,
101,강원,2018-08-21,26.7,0
101,강원,2018-08-22,28.4,
101,강원,2018-08-23,27.4,.8
101,강원,2018-08-24,24.1,39.8
101,강원,2018-08-25,24.9,
101,강원,2018-08-26,22.9,0
101,강원,2018-08-27,22.2,36.3
101,강원,2018-08-28,23.9,70
101,강원,2018-08-29,21.9,170.7
101,강원,2018-08-30,25.1,6
101,강원,2018-08-31,24.6,.4
101,강원,2018-09-01,23.4,
101,강원,2018-09-02,22.5,
101,강원,2018-09-03,22.5,34.1
101,강원,2018-09-04,23.1,
101,강원,2018-09-05,22.9,
101,강원,2018-09-06,21.2,4.2
101,강원,2018-09-07,21.3,.2
101,강원,2018-09-08,18.9,
101,강원,2018-09-09,19.9,
101,강원,2018-09-10,19.7,
101,강원,2018-09-11,18.8,
101,강원,2018-09-12,20.2,
101,강원,2018-09-13,20.6,
101,강원,2018-09-14,21.6,0
101,강원,2018-09-15,22.6,0
101,강원,2018-09-16,22.5,.5
101,강원,2018-09-17,21.7,
101,강원,2018-09-18,20,
101,강원,2018-09-19,19.8,.7
101,강원,2018-09-20,18.2,12.2
101,강원,2018-09-21,18.5,17.9
101,강원,2018-09-22,19.9,
101,강원,2018-09-23,16.7,.1
101,강원,2018-09-24,15.3,
101,강원,2018-09-25,15.4,
101,강원,2018-09-26,16.8,
101,강원,2018-09-27,15.7,
101,강원,2018-09-28,14.4,
101,강원,2018-09-29,17.5,
101,강원,2018-09-30,16.5,
101,강원,2018-10-01,13.7,
101,강원,2018-10-02,13.4,
101,강원,2018-10-03,14.2,
101,강원,2018-10-04,16.8,
101,강원,2018-10-05,15.8,23.3
101,강원,2018-10-06,17.4,73.9
101,강원,2018-10-07,15.8,
101,강원,2018-10-08,11.9,
101,강원,2018-10-09,12.9,
101,강원,2018-10-10,11.7,5.8
101,강원,2018-10-11,7.8,
101,강원,2018-10-12,8.5,
101,강원,2018-10-13,10,
101,강원,2018-10-14,10.6,
101,강원,2018-10-15,11.6,
101,강원,2018-10-16,12,
101,강원,2018-10-17,11.5,
101,강원,2018-10-18,10.5,
101,강원,2018-10-19,10.7,
101,강원,2018-10-20,10.2,
101,강원,2018-10-21,9.8,
101,강원,2018-10-22,10.8,
101,강원,2018-10-23,9,4.5
101,강원,2018-10-24,10.5,
101,강원,2018-10-25,10,
101,강원,2018-10-26,9.9,6.2
101,강원,2018-10-27,8.2,0
101,강원,2018-10-28,5.8,13.8
101,강원,2018-10-29,6.2,0
101,강원,2018-10-30,4.9,
101,강원,2018-10-31,5.3,
101,강원,2018-11-01,5.1,
101,강원,2018-11-02,6.5,
101,강원,2018-11-03,7.3,
101,강원,2018-11-04,7.3,
101,강원,2018-11-05,8.7,
101,강원,2018-11-06,9.9,
101,강원,2018-11-07,11.2,6.5
101,강원,2018-11-08,11.5,47.9
101,강원,2018-11-09,12.2,1.5
101,강원,2018-11-10,10.9,
101,강원,2018-11-11,6.4,
101,강원,2018-11-12,6.8,
101,강원,2018-11-13,8,
101,강원,2018-11-14,7.4,
101,강원,2018-11-15,5.7,
101,강원,2018-11-16,7.6,
101,강원,2018-11-17,4.4,
101,강원,2018-11-18,3.7,
101,강원,2018-11-19,3.8,
101,강원,2018-11-20,4.1,
101,강원,2018-11-21,5.6,0
101,강원,2018-11-22,1,
101,강원,2018-11-23,-.6,
101,강원,2018-11-24,.6,7.6
101,강원,2018-11-25,2.3,
101,강원,2018-11-26,2.9,
101,강원,2018-11-27,3.8,
101,강원,2018-11-28,2.4,
101,강원,2018-11-29,.7,
101,강원,2018-11-30,.6,
101,강원,2018-12-01,1.5,
101,강원,2018-12-02,1.8,
101,강원,2018-12-03,5.3,7.6
101,강원,2018-12-04,7.1,6.7
101,강원,2018-12-05,.1,
101,강원,2018-12-06,3,.1
101,강원,2018-12-07,-6.1,
101,강원,2018-12-08,-8.2,
101,강원,2018-12-09,-8.1,
101,강원,2018-12-10,-6.1,
101,강원,2018-12-11,-3.3,1.8
101,강원,2018-12-12,-2.9,
101,강원,2018-12-13,-4.1,.6
101,강원,2018-12-14,-6.8,
101,강원,2018-12-15,-5.5,
101,강원,2018-12-16,-2.7,
101,강원,2018-12-17,-.3,
101,강원,2018-12-18,-1.8,0
101,강원,2018-12-19,1.1,
101,강원,2018-12-20,-1.4,
101,강원,2018-12-21,.7,
101,강원,2018-12-22,2.9,
101,강원,2018-12-23,2.3,
101,강원,2018-12-24,-4.1,
101,강원,2018-12-25,-3.7,
101,강원,2018-12-26,-1.1,
101,강원,2018-12-27,-8.8,
101,강원,2018-12-28,-11.4,
101,강원,2018-12-29,-9.5,
101,강원,2018-12-30,-9.4,
101,강원,2018-12-31,-8.2,
101,강원,2019-01-01,-7,
101,강원,2019-01-02,-7.5,
101,강원,2019-01-03,-7.1,
101,강원,2019-01-04,-4.6,
101,강원,2019-01-05,-4.3,
101,강원,2019-01-06,-5.1,
101,강원,2019-01-07,-5.1,
101,강원,2019-01-08,-5.2,
101,강원,2019-01-09,-8,
101,강원,2019-01-10,-3.1,
101,강원,2019-01-11,-2.5,
101,강원,2019-01-12,.1,
101,강원,2019-01-13,-2.3,
101,강원,2019-01-14,-2.8,
101,강원,2019-01-15,-2.6,.2
101,강원,2019-01-16,-6.3,.1
101,강원,2019-01-17,-2.6,0
101,강원,2019-01-18,-3.2,
101,강원,2019-01-19,-1.4,
101,강원,2019-01-20,-1.7,
101,강원,2019-01-21,-5.5,.4
101,강원,2019-01-22,-1.8,
101,강원,2019-01-23,-1,
101,강원,2019-01-24,-2.9,
101,강원,2019-01-25,-4,
101,강원,2019-01-26,-4.9,
101,강원,2019-01-27,-2.7,
101,강원,2019-01-28,1,.6
101,강원,2019-01-29,-3,
101,강원,2019-01-30,-.6,
101,강원,2019-01-31,-.8,
101,강원,2019-02-01,-3.6,
101,강원,2019-02-02,-1.8,
101,강원,2019-02-03,1.6,18.5
101,강원,2019-02-04,.4,
101,강원,2019-02-05,-.6,
101,강원,2019-02-06,2.2,
101,강원,2019-02-07,.6,2.7
101,강원,2019-02-08,-4.6,
101,강원,2019-02-09,-3.8,
101,강원,2019-02-10,-4.5,
101,강원,2019-02-11,-2.4,
101,강원,2019-02-12,-2.2,
101,강원,2019-02-13,-3.4,
101,강원,2019-02-14,-1.7,
101,강원,2019-02-15,-.4,1.8
101,강원,2019-02-16,-3.3,
101,강원,2019-02-17,-3.1,
101,강원,2019-02-18,-.7,
101,강원,2019-02-19,1.1,6
101,강원,2019-02-20,1.4,
101,강원,2019-02-21,.3,
101,강원,2019-02-22,1.6,
101,강원,2019-02-23,3.6,
101,강원,2019-02-24,4,
101,강원,2019-02-25,3.9,
101,강원,2019-02-26,3.2,
101,강원,2019-02-27,7.1,
101,강원,2019-02-28,4.6,
101,강원,2019-03-01,4.1,
101,강원,2019-03-02,5,
101,강원,2019-03-03,6,
101,강원,2019-03-04,8.2,
101,강원,2019-03-05,6.4,
101,강원,2019-03-06,6.3,
101,강원,2019-03-07,6.6,.2
101,강원,2019-03-08,5.2,
101,강원,2019-03-09,4.7,
101,강원,2019-03-10,6.9,
101,강원,2019-03-11,5.3,
101,강원,2019-03-12,3.2,2.4
101,강원,2019-03-13,2.5,
101,강원,2019-03-14,1.6,.2
101,강원,2019-03-15,2.5,4
101,강원,2019-03-16,3.4,
101,강원,2019-03-17,4,
101,강원,2019-03-18,6,
101,강원,2019-03-19,8.7,
101,강원,2019-03-20,8.5,16.4
101,강원,2019-03-21,8.1,7.2
101,강원,2019-03-22,3.4,
101,강원,2019-03-23,1.9,3.7
101,강원,2019-03-24,3.6,
101,강원,2019-03-25,4.5,
101,강원,2019-03-26,8.9,
101,강원,2019-03-27,10.8,.1
101,강원,2019-03-28,10.8,
101,강원,2019-03-29,10.5,0
101,강원,2019-03-30,5.1,4.1
101,강원,2019-03-31,2.8,.4
101,강원,2019-04-01,3.5,
101,강원,2019-04-02,5.2,
101,강원,2019-04-03,6.6,
101,강원,2019-04-04,8.6,
101,강원,2019-04-05,12.3,
101,강원,2019-04-06,8.1,5.5
101,강원,2019-04-07,10.7,
101,강원,2019-04-08,10.9,
101,강원,2019-04-09,8,11.5
101,강원,2019-04-10,6.7,4.3
101,강원,2019-04-11,8.2,
101,강원,2019-04-12,11.8,
101,강원,2019-04-13,11.1,
101,강원,2019-04-14,7.2,1.9
101,강원,2019-04-15,9.8,
101,강원,2019-04-16,12.1,
101,강원,2019-04-17,14.3,
101,강원,2019-04-18,12.1,
101,강원,2019-04-19,12.1,
101,강원,2019-04-20,13.5,.3
101,강원,2019-04-21,17.6,.3
101,강원,2019-04-22,18.6,
101,강원,2019-04-23,20,
101,강원,2019-04-24,20.4,5.4
101,강원,2019-04-25,11.7,16.1
101,강원,2019-04-26,8.4,3.9
101,강원,2019-04-27,10.9,
101,강원,2019-04-28,12.1,.2
101,강원,2019-04-29,11.5,
101,강원,2019-04-30,14.8,
101,강원,2019-05-01,16.9,
101,강원,2019-05-02,16.6,
101,강원,2019-05-03,17.3,
101,강원,2019-05-04,18.3,
101,강원,2019-05-05,19.3,
101,강원,2019-05-06,14.8,
101,강원,2019-05-07,14.5,
101,강원,2019-05-08,16.2,
101,강원,2019-05-09,17.3,
101,강원,2019-05-10,18.1,
101,강원,2019-05-11,20.1,
101,강원,2019-05-12,20.3,
101,강원,2019-05-13,18.5,
101,강원,2019-05-14,19.5,
101,강원,2019-05-15,19.4,
101,강원,2019-05-16,21.8,
101,강원,2019-05-17,21.8,
101,강원,2019-05-18,21.7,
101,강원,2019-05-19,19.8,15.1
101,강원,2019-05-20,17.8,.4
101,강원,2019-05-21,17.1,
101,강원,2019-05-22,18.6,
101,강원,2019-05-23,20,
101,강원,2019-05-24,22.9,
101,강원,2019-05-25,22.3,
101,강원,2019-05-26,23.1,
101,강원,2019-05-27,18,11.6
101,강원,2019-05-28,17.9,
101,강원,2019-05-29,19.3,
101,강원,2019-05-30,19.5,
101,강원,2019-05-31,20.4,
101,강원,2019-06-01,19.1,
101,강원,2019-06-02,21.5,
101,강원,2019-06-03,22.4,
101,강원,2019-06-04,23.8,
101,강원,2019-06-05,24.4,
101,강원,2019-06-06,21.1,4.3
101,강원,2019-06-07,19.2,24.6
101,강원,2019-06-08,20.2,
101,강원,2019-06-09,20.5,2.2
101,강원,2019-06-10,17.5,2.4
101,강원,2019-06-11,18.5,
101,강원,2019-06-12,21.3,
101,강원,2019-06-13,23.2,
101,강원,2019-06-14,22.5,
101,강원,2019-06-15,20.4,10.3
101,강원,2019-06-16,21.2,
101,강원,2019-06-17,22.8,
101,강원,2019-06-18,19.5,15.5
101,강원,2019-06-19,21.3,.3
101,강원,2019-06-20,23.2,
101,강원,2019-06-21,20.5,15.3
101,강원,2019-06-22,21,
101,강원,2019-06-23,22,
101,강원,2019-06-24,24.5,1.2
101,강원,2019-06-25,25.3,
101,강원,2019-06-26,24.5,0
101,강원,2019-06-27,26.9,0
101,강원,2019-06-28,26.6,.1
101,강원,2019-06-29,22.9,.2
101,강원,2019-06-30,24.6,0
101,강원,2019-07-01,24.9,
101,강원,2019-07-02,24.2,
101,강원,2019-07-03,24.4,
101,강원,2019-07-04,26.4,
101,강원,2019-07-05,27.5,0
101,강원,2019-07-06,27.1,
101,강원,2019-07-07,23.8,
101,강원,2019-07-08,22.2,0
101,강원,2019-07-09,22.2,
101,강원,2019-07-10,21.5,8.9
101,강원,2019-07-11,21.9,3.7
101,강원,2019-07-12,22.9,
101,강원,2019-07-13,25.1,
101,강원,2019-07-14,25.6,
101,강원,2019-07-15,23.8,18.4
101,강원,2019-07-16,24.1,25.8
101,강원,2019-07-17,25.1,1.3
101,강원,2019-07-18,27.2,0
101,강원,2019-07-19,28.3,0
101,강원,2019-07-20,27.6,0
101,강원,2019-07-21,25.1,9.9
101,강원,2019-07-22,27.7,
101,강원,2019-07-23,27.9,0
101,강원,2019-07-24,27.3,.7
101,강원,2019-07-25,26.9,9.6
101,강원,2019-07-26,25.7,72
101,강원,2019-07-27,28.5,.6
101,강원,2019-07-28,26.2,23.3
101,강원,2019-07-29,27.4,0
101,강원,2019-07-30,27.9,0
101,강원,2019-07-31,25.8,64.4
101,강원,2019-08-01,27.5,6.3
101,강원,2019-08-02,28.7,
101,강원,2019-08-03,29.7,
101,강원,2019-08-04,30,
101,강원,2019-08-05,30.5,
101,강원,2019-08-06,29.6,
101,강원,2019-08-07,24.7,67.6
101,강원,2019-08-08,27.5,
101,강원,2019-08-09,28.4,.9
101,강원,2019-08-10,29.1,0
101,강원,2019-08-11,29.1,
101,강원,2019-08-12,26.1,68.8
101,강원,2019-08-13,29.1,3.2
101,강원,2019-08-14,28.8,
101,강원,2019-08-15,24.7,33.6
101,강원,2019-08-16,25.5,5.6
101,강원,2019-08-17,25.9,.1
101,강원,2019-08-18,24.3,
101,강원,2019-08-19,24.9,
101,강원,2019-08-20,26.1,
101,강원,2019-08-21,25.1,.2
101,강원,2019-08-22,26,
101,강원,2019-08-23,24.6,
101,강원,2019-08-24,22.6,
101,강원,2019-08-25,23.8,
101,강원,2019-08-26,24.2,
101,강원,2019-08-27,24.9,.6
101,강원,2019-08-28,25.4,
101,강원,2019-08-29,21.7,5.4
101,강원,2019-08-30,22.5,0
101,강원,2019-08-31,22.2,
101,강원,2019-09-01,21.8,
101,강원,2019-09-02,21.9,
101,강원,2019-09-03,22.2,6.7
101,강원,2019-09-04,22,18.5
101,강원,2019-09-05,23.2,50.1
101,강원,2019-09-06,24.7,0
101,강원,2019-09-07,26.5,.9
101,강원,2019-09-08,25,.4
101,강원,2019-09-09,24.5,.7
101,강원,2019-09-10,23,40.2
101,강원,2019-09-11,22.6,17
101,강원,2019-09-12,21.1,0
101,강원,2019-09-13,21.6,
101,강원,2019-09-14,21.3,.1
101,강원,2019-09-15,22.9,
101,강원,2019-09-16,21.8,
101,강원,2019-09-17,20.5,
101,강원,2019-09-18,21.2,
101,강원,2019-09-20,17.9,
101,강원,2019-09-21,17.7,
101,강원,2019-09-22,17.8,8
101,강원,2019-09-23,18.9,
101,강원,2019-09-24,17.6,
101,강원,2019-09-25,18.4,
101,강원,2019-09-26,20.2,
101,강원,2019-09-27,20.3,
101,강원,2019-09-28,21.6,
101,강원,2019-09-29,19.9,
101,강원,2019-09-30,19.5,
101,강원,2019-10-01,20.7,
101,강원,2019-10-02,20.9,20.7
101,강원,2019-10-03,21,13.8
101,강원,2019-10-04,20.8,
101,강원,2019-10-05,17.4,1.2
101,강원,2019-10-06,16.3,
101,강원,2019-10-07,14.7,9.9
101,강원,2019-10-08,14,
101,강원,2019-10-09,11.5,
101,강원,2019-10-10,12.8,
101,강원,2019-10-11,16.5,
101,강원,2019-10-12,16.6,
101,강원,2019-10-13,15.8,
101,강원,2019-10-14,14,
101,강원,2019-10-15,14.1,
101,강원,2019-10-16,12.4,
101,강원,2019-10-17,13.7,
101,강원,2019-10-18,14.8,
101,강원,2019-10-19,14.8,
101,강원,2019-10-20,13.8,
101,강원,2019-10-21,14.6,
101,강원,2019-10-22,15.4,
101,강원,2019-10-23,15,
101,강원,2019-10-24,16.7,
101,강원,2019-10-25,16.3,
101,강원,2019-10-26,10.5,
101,강원,2019-10-27,8.5,
101,강원,2019-10-28,10.3,4.3
101,강원,2019-10-29,11.9,.4
101,강원,2019-10-30,8.4,
101,강원,2019-10-31,11.7,
101,강원,2019-11-01,12.7,
101,강원,2019-11-02,10.9,
101,강원,2019-11-03,12.3,
101,강원,2019-11-04,10.6,
101,강원,2019-11-05,9,
101,강원,2019-11-06,8.2,
101,강원,2019-11-07,7.8,
101,강원,2019-11-08,5,
101,강원,2019-11-09,5.8,
101,강원,2019-11-10,5.9,1.9
101,강원,2019-11-11,9.7,0
101,강원,2019-11-12,6.1,
101,강원,2019-11-13,5.6,8.3
101,강원,2019-11-14,.8,
101,강원,2019-11-15,2.1,6.2
101,강원,2019-11-16,5.4,
101,강원,2019-11-17,5.9,30.8
101,강원,2019-11-18,5.5,15.2
101,강원,2019-11-19,.5,
101,강원,2019-11-20,-.8,
101,강원,2019-11-21,.7,
101,강원,2019-11-22,4.2,
101,강원,2019-11-23,5.6,0
101,강원,2019-11-24,7.8,.6
101,강원,2019-11-25,5.7,.1
101,강원,2019-11-26,4.8,
101,강원,2019-11-27,3.3,
101,강원,2019-11-28,3.7,0
101,강원,2019-11-29,1.2,
101,강원,2019-11-30,3.3,
101,강원,2019-12-01,5.3,2.2
101,강원,2019-12-02,1.1,
101,강원,2019-12-03,-1.1,0
101,강원,2019-12-04,.3,
101,강원,2019-12-05,-3.2,
101,강원,2019-12-06,-6.8,
101,강원,2019-12-07,-4.6,.9
101,강원,2019-12-08,-2.4,
101,강원,2019-12-09,-1,0
101,강원,2019-12-10,4.4,2.6
101,강원,2019-12-11,5.2,0
101,강원,2019-12-12,-1.5,
101,강원,2019-12-13,-1.1,0
101,강원,2019-12-14,1.3,1.2
101,강원,2019-12-15,1,
101,강원,2019-12-16,1.9,
101,강원,2019-12-17,5.9,4.6
101,강원,2019-12-18,2.6,
101,강원,2019-12-19,-.4,
101,강원,2019-12-20,-2,
101,강원,2019-12-21,-3.2,0
101,강원,2019-12-22,1.2,
101,강원,2019-12-23,2,2.4
101,강원,2019-12-24,-.4,
101,강원,2019-12-25,-1,
101,강원,2019-12-26,1.2,0
101,강원,2019-12-27,-2.5,
101,강원,2019-12-28,-1.5,
101,강원,2019-12-29,.5,0
101,강원,2019-12-30,2.2,.5
101,강원,2019-12-31,-6.9,
101,강원,2020-01-01,-4.3,0
101,강원,2020-01-02,-2.5,
101,강원,2020-01-03,-2.3,
101,강원,2020-01-04,-2.3,
101,강원,2020-01-05,-2.4,
101,강원,2020-01-06,-.7,1.6
101,강원,2020-01-07,4.2,58.2
101,강원,2020-01-08,5,19
101,강원,2020-01-09,.2,
101,강원,2020-01-10,-1.7,
101,강원,2020-01-11,-1.4,
101,강원,2020-01-12,-1,
101,강원,2020-01-13,-2.6,
101,강원,2020-01-14,-4.3,
101,강원,2020-01-15,-4.3,
101,강원,2020-01-16,-4.1,
101,강원,2020-01-17,-2.2,
101,강원,2020-01-18,-.6,
101,강원,2020-01-19,-1.2,1.2
101,강원,2020-01-20,-.6,
101,강원,2020-01-21,-2.5,
101,강원,2020-01-22,-.1,
101,강원,2020-01-23,2,
101,강원,2020-01-24,1.3,
101,강원,2020-01-25,2.5,
101,강원,2020-01-26,4.1,
101,강원,2020-01-27,6.1,0
101,강원,2020-01-28,6,0
101,강원,2020-01-29,2,
101,강원,2020-01-30,2.5,0
101,강원,2020-01-31,3.1,
101,강원,2020-02-01,.4,
101,강원,2020-02-02,.5,
101,강원,2020-02-03,.4,
101,강원,2020-02-04,-2.1,.8
101,강원,2020-02-05,-6.8,
101,강원,2020-02-06,-6.4,
101,강원,2020-02-07,-3.3,
101,강원,2020-02-08,-1.3,
101,강원,2020-02-09,-1.4,
101,강원,2020-02-10,2.2,
101,강원,2020-02-11,3,
101,강원,2020-02-12,4.8,1.7
101,강원,2020-02-13,7.3,
101,강원,2020-02-14,5.7,
101,강원,2020-02-15,7.6,1.5
101,강원,2020-02-16,.9,14.8
101,강원,2020-02-17,-4.8,
101,강원,2020-02-18,-4,
101,강원,2020-02-19,-.9,
101,강원,2020-02-20,2.1,
101,강원,2020-02-21,3.6,2.7
101,강원,2020-02-22,4.2,4.8
101,강원,2020-02-23,2.1,
101,강원,2020-02-24,5.1,
101,강원,2020-02-25,4.4,24.8
101,강원,2020-02-26,3.6,.1
101,강원,2020-02-27,4.6,
101,강원,2020-02-28,2.3,3
101,강원,2020-02-29,6,
101,강원,2020-03-01,4.8,0
101,강원,2020-03-02,4.1,.1
