gender,job,region,year,count
남,종교직,부산,2009,341
남,종교직,대구·경북,2009,278
남,종교직,인천,2009,272
남,종교직,울산,2009,51
남,종교직,경기,2009,442
남,종교직,강원,2009,130
남,종교직,충북,2009,260
남,종교직,대전·세종·충남,2009,369
남,종교직,전북,2009,314
남,종교직,광주·전남,2009,476
남,종교직,경남,2009,141
남,종교직,제주,2009,88
남,종교직,대한적십자사 외,2009,321
남,가사,대한적십자사,2009,838
남,가사,서울중앙,2009,63
남,가사,서울서부,2009,88
남,가사,서울남부,2009,57
남,가사,서울동부,2009,60
남,가사,부산,2009,121
남,가사,대구·경북,2009,60
남,가사,인천,2009,44
남,가사,울산,2009,19
남,가사,경기,2009,60
남,가사,강원,2009,16
남,가사,충북,2009,20
남,가사,대전·세종·충남,2009,76
남,가사,전북,2009,47
남,가사,광주·전남,2009,60
남,가사,경남,2009,18
남,가사,제주,2009,29
남,가사,대한적십자사 외,2009,56
남,기타,대한적십자사,2009,161942
남,기타,서울중앙,2009,15617
남,기타,서울서부,2009,23088
남,기타,서울남부,2009,15987
남,기타,서울동부,2009,13701
남,기타,부산,2009,17723
남,기타,대구·경북,2009,9810
남,기타,인천,2009,9634
남,기타,울산,2009,4198
남,기타,경기,2009,9964
남,기타,강원,2009,2658
남,기타,충북,2009,4886
남,기타,대전·세종·충남,2009,8077
남,기타,전북,2009,6692
남,기타,광주·전남,2009,12777
남,기타,경남,2009,4199
남,기타,제주,2009,2931
남,기타,대한적십자사 외,2009,9800
여,고등학생,대한적십자사,2009,209504
여,고등학생,서울중앙,2009,15336
여,고등학생,서울서부,2009,14591
여,고등학생,서울남부,2009,11032
여,고등학생,서울동부,2009,28420
여,고등학생,부산,2009,16355
여,고등학생,대구·경북,2009,18545
여,고등학생,인천,2009,15958
여,고등학생,울산,2009,6874
여,고등학생,경기,2009,15099
여,고등학생,강원,2009,4357
여,고등학생,충북,2009,7089
여,고등학생,대전·세종·충남,2009,10903
여,고등학생,전북,2009,9850
여,고등학생,광주·전남,2009,22411
여,고등학생,경남,2009,7865
여,고등학생,제주,2009,4819
여,고등학생,대한적십자사 외,2009,5560
여,대학생,대한적십자사,2009,260520
여,대학생,서울중앙,2009,22969
여,대학생,서울서부,2009,15391
여,대학생,서울남부,2009,19496
여,대학생,서울동부,2009,23304
여,대학생,부산,2009,24751
여,대학생,대구·경북,2009,30692
여,대학생,인천,2009,11986
여,대학생,울산,2009,5642
여,대학생,경기,2009,12777
여,대학생,강원,2009,7177
여,대학생,충북,2009,9220
여,대학생,대전·세종·충남,2009,22330
여,대학생,전북,2009,14883
여,대학생,광주·전남,2009,28256
여,대학생,경남,2009,7894
여,대학생,제주,2009,3752
여,대학생,대한적십자사 외,2009,11370
여,군인,대한적십자사,2009,1772
여,군인,서울중앙,2009,187
여,군인,서울서부,2009,88
여,군인,서울남부,2009,246
여,군인,서울동부,2009,172
여,군인,부산,2009,70
여,군인,대구·경북,2009,148
여,군인,인천,2009,79
여,군인,울산,2009,5
여,군인,경기,2009,98
여,군인,강원,2009,177
여,군인,충북,2009,45
여,군인,대전·세종·충남,2009,210
여,군인,전북,2009,86
여,군인,광주·전남,2009,79
여,군인,경남,2009,79
여,군인,제주,2009,3
여,군인,대한적십자사 외,2009,27
여,회사원,대한적십자사,2009,82783
여,회사원,서울중앙,2009,10483
여,회사원,서울서부,2009,8815
여,회사원,서울남부,2009,11887
여,회사원,서울동부,2009,7427
여,회사원,부산,2009,6717
여,회사원,대구·경북,2009,6424
여,회사원,인천,2009,5109
여,회사원,울산,2009,1619
여,회사원,경기,2009,6747
여,회사원,강원,2009,1273
여,회사원,충북,2009,1747
여,회사원,대전·세종·충남,2009,4267
여,회사원,전북,2009,1621
여,회사원,광주·전남,2009,4913
여,회사원,경남,2009,2306
여,회사원,제주,2009,1428
여,회사원,대한적십자사 외,2009,4752
여,공무원,대한적십자사,2009,10336
여,공무원,서울중앙,2009,884
여,공무원,서울서부,2009,625
여,공무원,서울남부,2009,862
여,공무원,서울동부,2009,841
여,공무원,부산,2009,641
여,공무원,대구·경북,2009,1005
여,공무원,인천,2009,449
여,공무원,울산,2009,175
여,공무원,경기,2009,755
여,공무원,강원,2009,422
여,공무원,충북,2009,313
여,공무원,대전·세종·충남,2009,864
여,공무원,전북,2009,423
여,공무원,광주·전남,2009,1265
여,공무원,경남,2009,466
여,공무원,제주,2009,346
여,공무원,대한적십자사 외,2009,281
여,자영업,대한적십자사,2009,4398
여,자영업,서울중앙,2009,456
여,자영업,서울서부,2009,402
여,자영업,서울남부,2009,471
여,자영업,서울동부,2009,556
여,자영업,부산,2009,363
여,자영업,대구·경북,2009,310
여,자영업,인천,2009,249
여,자영업,울산,2009,103
여,자영업,경기,2009,381
여,자영업,강원,2009,113
여,자영업,충북,2009,129
여,자영업,대전·세종·충남,2009,172
여,자영업,전북,2009,148
여,자영업,광주·전남,2009,333
여,자영업,경남,2009,120
여,자영업,제주,2009,92
여,자영업,대한적십자사 외,2009,158
여,종교직,대한적십자사,2009,811
여,종교직,서울중앙,2009,122
여,종교직,서울서부,2009,78
여,종교직,서울남부,2009,70
여,종교직,서울동부,2009,96
여,종교직,부산,2009,69
여,종교직,대구·경북,2009,47
여,종교직,인천,2009,40
여,종교직,울산,2009,10
여,종교직,경기,2009,39
여,종교직,강원,2009,14
여,종교직,충북,2009,12
여,종교직,대전·세종·충남,2009,66
여,종교직,전북,2009,46
여,종교직,광주·전남,2009,48
여,종교직,경남,2009,19
여,종교직,제주,2009,35
여,종교직,대한적십자사 외,2009,56
여,가사,대한적십자사,2009,25734
여,가사,서울중앙,2009,1716
여,가사,서울서부,2009,2328
여,가사,서울남부,2009,2155
여,가사,서울동부,2009,3568
여,가사,부산,2009,2142
여,가사,대구·경북,2009,1983
여,가사,인천,2009,1990
여,가사,울산,2009,785
여,가사,경기,2009,2330
여,가사,강원,2009,726
여,가사,충북,2009,614
여,가사,대전·세종·충남,2009,1312
여,가사,전북,2009,765
여,가사,광주·전남,2009,2157
여,가사,경남,2009,782
여,가사,제주,2009,381
여,가사,대한적십자사 외,2009,792
여,기타,대한적십자사,2009,66930
여,기타,서울중앙,2009,8446
여,기타,서울서부,2009,8210
여,기타,서울남부,2009,7548
여,기타,서울동부,2009,7128
여,기타,부산,2009,5506
여,기타,대구·경북,2009,4697
여,기타,인천,2009,5025
여,기타,울산,2009,1358
여,기타,경기,2009,4203
여,기타,강원,2009,1194
여,기타,충북,2009,1477
여,기타,대전·세종·충남,2009,3007
여,기타,전북,2009,1858
여,기타,광주·전남,2009,4752
여,기타,경남,2009,1477
여,기타,제주,2009,1044
여,기타,대한적십자사 외,2009,4656
남,고등학생,대한적십자사,2010,388137
남,고등학생,서울중앙,2010,29762
남,고등학생,서울서부,2010,9324
남,고등학생,서울남부,2010,19975
남,고등학생,서울동부,2010,44411
남,고등학생,부산,2010,37529
남,고등학생,대구·경북,2010,32768
남,고등학생,인천,2010,28960
남,고등학생,울산,2010,15904
남,고등학생,경기,2010,31233
남,고등학생,강원,2010,8350
남,고등학생,충북,2010,17124
남,고등학생,대전·세종·충남,2010,30642
남,고등학생,전북,2010,21173
남,고등학생,광주·전남,2010,33103
남,고등학생,경남,2010,22143
남,고등학생,제주,2010,5736
남,고등학생,대한적십자사 외,2010,18587
남,대학생,대한적십자사,2010,455127
남,대학생,서울중앙,2010,41619
남,대학생,서울서부,2010,18790
남,대학생,서울남부,2010,38376
남,대학생,서울동부,2010,37402
남,대학생,부산,2010,51307
남,대학생,대구·경북,2010,46018
남,대학생,인천,2010,19951
남,대학생,울산,2010,13501
남,대학생,경기,2010,22331
남,대학생,강원,2010,10384
남,대학생,충북,2010,24508
남,대학생,대전·세종·충남,2010,42102
남,대학생,전북,2010,25426
남,대학생,광주·전남,2010,37511
남,대학생,경남,2010,21171
남,대학생,제주,2010,4730
남,대학생,대한적십자사 외,2010,33720
남,군인,대한적십자사,2010,340591
남,군인,서울중앙,2010,32667
남,군인,서울서부,2010,7390
남,군인,서울남부,2010,35613
남,군인,서울동부,2010,24908
남,군인,부산,2010,19160
남,군인,대구·경북,2010,25202
남,군인,인천,2010,18574
남,군인,울산,2010,4265
남,군인,경기,2010,17223
남,군인,강원,2010,35638
남,군인,충북,2010,18848
남,군인,대전·세종·충남,2010,34829
남,군인,전북,2010,23241
남,군인,광주·전남,2010,16942
남,군인,경남,2010,22598
남,군인,제주,2010,3493
남,군인,대한적십자사 외,2010,3284
남,회사원,대한적십자사,2010,343749
남,회사원,서울중앙,2010,37641
남,회사원,서울서부,2010,14888
남,회사원,서울남부,2010,40680
남,회사원,서울동부,2010,26963
남,회사원,부산,2010,32764
남,회사원,대구·경북,2010,23756
남,회사원,인천,2010,19791
남,회사원,울산,2010,15262
남,회사원,경기,2010,33468
남,회사원,강원,2010,5509
남,회사원,충북,2010,11053
남,회사원,대전·세종·충남,2010,24006
남,회사원,전북,2010,12159
남,회사원,광주·전남,2010,21379
남,회사원,경남,2010,19414
남,회사원,제주,2010,5016
남,회사원,대한적십자사 외,2010,26351
남,공무원,대한적십자사,2010,54767
남,공무원,서울중앙,2010,4719
남,공무원,서울서부,2010,1355
남,공무원,서울남부,2010,2984
남,공무원,서울동부,2010,4656
남,공무원,부산,2010,3779
남,공무원,대구·경북,2010,4525
남,공무원,인천,2010,2344
남,공무원,울산,2010,1247
남,공무원,경기,2010,4263
남,공무원,강원,2010,2330
남,공무원,충북,2010,2169
남,공무원,대전·세종·충남,2010,5994
남,공무원,전북,2010,3027
남,공무원,광주·전남,2010,5561
남,공무원,경남,2010,4231
남,공무원,제주,2010,1583
남,공무원,대한적십자사 외,2010,1500
남,자영업,대한적십자사,2010,52197
남,자영업,서울중앙,2010,5254
남,자영업,서울서부,2010,2368
남,자영업,서울남부,2010,5018
남,자영업,서울동부,2010,6414
남,자영업,부산,2010,5883
남,자영업,대구·경북,2010,4090
남,자영업,인천,2010,3093
남,자영업,울산,2010,1087
남,자영업,경기,2010,4601
남,자영업,강원,2010,1277
남,자영업,충북,2010,1731
남,자영업,대전·세종·충남,2010,2669
남,자영업,전북,2010,2286
남,자영업,광주·전남,2010,3705
남,자영업,경남,2010,1754
남,자영업,제주,2010,967
남,자영업,대한적십자사 외,2010,2637
남,종교직,대한적십자사,2010,5182
남,종교직,서울중앙,2010,668
남,종교직,서울서부,2010,265
남,종교직,서울남부,2010,517
남,종교직,서울동부,2010,618
남,종교직,부산,2010,331
남,종교직,대구·경북,2010,302
남,종교직,인천,2010,262
남,종교직,울산,2010,92
남,종교직,경기,2010,465
남,종교직,강원,2010,146
남,종교직,충북,2010,163
남,종교직,대전·세종·충남,2010,348
남,종교직,전북,2010,362
남,종교직,광주·전남,2010,449
남,종교직,경남,2010,115
남,종교직,제주,2010,79
남,종교직,대한적십자사 외,2010,376
남,가사,대한적십자사,2010,659
남,가사,서울중앙,2010,98
남,가사,서울서부,2010,23
남,가사,서울남부,2010,43
남,가사,서울동부,2010,65
남,가사,부산,2010,101
남,가사,대구·경북,2010,36
남,가사,인천,2010,38
남,가사,울산,2010,7
남,가사,경기,2010,35
남,가사,강원,2010,16
남,가사,충북,2010,26
남,가사,대전·세종·충남,2010,59
남,가사,전북,2010,31
남,가사,광주·전남,2010,34
남,가사,경남,2010,11
남,가사,제주,2010,36
남,가사,대한적십자사 외,2010,63
남,기타,대한적십자사,2010,157261
남,기타,서울중앙,2010,20044
남,기타,서울서부,2010,10856
남,기타,서울남부,2010,18714
남,기타,서울동부,2010,16644
남,기타,부산,2010,16565
남,기타,대구·경북,2010,9870
남,기타,인천,2010,9818
남,기타,울산,2010,3676
남,기타,경기,2010,9996
남,기타,강원,2010,2744
남,기타,충북,2010,4399
남,기타,대전·세종·충남,2010,8442
남,기타,전북,2010,6711
남,기타,광주·전남,2010,11610
남,기타,경남,2010,4109
남,기타,제주,2010,3063
남,기타,대한적십자사 외,2010,14025
여,고등학생,대한적십자사,2010,255560
여,고등학생,서울중앙,2010,23920
여,고등학생,서울서부,2010,6212
여,고등학생,서울남부,2010,13804
여,고등학생,서울동부,2010,36222
여,고등학생,부산,2010,21411
여,고등학생,대구·경북,2010,21844
여,고등학생,인천,2010,23469
여,고등학생,울산,2010,8598
여,고등학생,경기,2010,20358
여,고등학생,강원,2010,5906
여,고등학생,충북,2010,7327
여,고등학생,대전·세종·충남,2010,13350
여,고등학생,전북,2010,10894
여,고등학생,광주·전남,2010,26556
여,고등학생,경남,2010,9959
여,고등학생,제주,2010,5730
여,고등학생,대한적십자사 외,2010,12343
여,대학생,대한적십자사,2010,274918
여,대학생,서울중앙,2010,29052
여,대학생,서울서부,2010,8612
여,대학생,서울남부,2010,21930
여,대학생,서울동부,2010,27096
여,대학생,부산,2010,28448
여,대학생,대구·경북,2010,30731
여,대학생,인천,2010,14302
여,대학생,울산,2010,6189
여,대학생,경기,2010,13349
여,대학생,강원,2010,7460
여,대학생,충북,2010,9902
여,대학생,대전·세종·충남,2010,20505
여,대학생,전북,2010,15074
여,대학생,광주·전남,2010,29000
여,대학생,경남,2010,9004
여,대학생,제주,2010,4264
여,대학생,대한적십자사 외,2010,18965
여,군인,대한적십자사,2010,1864
여,군인,서울중앙,2010,171
여,군인,서울서부,2010,40
여,군인,서울남부,2010,217
여,군인,서울동부,2010,201
여,군인,부산,2010,88
여,군인,대구·경북,2010,172
여,군인,인천,2010,85
여,군인,울산,2010,0
여,군인,경기,2010,153
여,군인,강원,2010,181
여,군인,충북,2010,87
여,군인,대전·세종·충남,2010,191
여,군인,전북,2010,68
여,군인,광주·전남,2010,87
여,군인,경남,2010,108
여,군인,제주,2010,15
여,군인,대한적십자사 외,2010,78
여,회사원,대한적십자사,2010,78058
여,회사원,서울중앙,2010,11911
여,회사원,서울서부,2010,4128
여,회사원,서울남부,2010,10906
여,회사원,서울동부,2010,9027
여,회사원,부산,2010,6795
여,회사원,대구·경북,2010,5687
여,회사원,인천,2010,5368
여,회사원,울산,2010,1757
여,회사원,경기,2010,6354
여,회사원,강원,2010,1287
여,회사원,충북,2010,1641
여,회사원,대전·세종·충남,2010,3752
여,회사원,전북,2010,1426
여,회사원,광주·전남,2010,4229
여,회사원,경남,2010,2128
여,회사원,제주,2010,1662
여,회사원,대한적십자사 외,2010,8019
여,공무원,대한적십자사,2010,8171
여,공무원,서울중앙,2010,806
여,공무원,서울서부,2010,209
여,공무원,서울남부,2010,645
여,공무원,서울동부,2010,746
여,공무원,부산,2010,565
여,공무원,대구·경북,2010,683
여,공무원,인천,2010,320
여,공무원,울산,2010,214
여,공무원,경기,2010,598
여,공무원,강원,2010,336
여,공무원,충북,2010,214
여,공무원,대전·세종·충남,2010,630
여,공무원,전북,2010,296
여,공무원,광주·전남,2010,1271
여,공무원,경남,2010,347
여,공무원,제주,2010,291
여,공무원,대한적십자사 외,2010,335
여,자영업,대한적십자사,2010,4555
여,자영업,서울중앙,2010,511
여,자영업,서울서부,2010,164
여,자영업,서울남부,2010,399
여,자영업,서울동부,2010,758
여,자영업,부산,2010,499
여,자영업,대구·경북,2010,349
여,자영업,인천,2010,262
여,자영업,울산,2010,110
여,자영업,경기,2010,351
여,자영업,강원,2010,123
여,자영업,충북,2010,114
여,자영업,대전·세종·충남,2010,187
여,자영업,전북,2010,156
여,자영업,광주·전남,2010,320
여,자영업,경남,2010,118
여,자영업,제주,2010,134
여,자영업,대한적십자사 외,2010,303
여,종교직,대한적십자사,2010,679
여,종교직,서울중앙,2010,70
여,종교직,서울서부,2010,37
여,종교직,서울남부,2010,67
여,종교직,서울동부,2010,105
여,종교직,부산,2010,72
여,종교직,대구·경북,2010,48
여,종교직,인천,2010,39
여,종교직,울산,2010,6
여,종교직,경기,2010,22
여,종교직,강원,2010,8
여,종교직,충북,2010,20
여,종교직,대전·세종·충남,2010,44
여,종교직,전북,2010,40
여,종교직,광주·전남,2010,53
여,종교직,경남,2010,17
여,종교직,제주,2010,31
여,종교직,대한적십자사 외,2010,81
여,가사,대한적십자사,2010,27053
여,가사,서울중앙,2010,2532
여,가사,서울서부,2010,1040
여,가사,서울남부,2010,2161
여,가사,서울동부,2010,4283
여,가사,부산,2010,2307
여,가사,대구·경북,2010,2403
여,가사,인천,2010,2087
여,가사,울산,2010,892
여,가사,경기,2010,2359
여,가사,강원,2010,805
여,가사,충북,2010,594
여,가사,대전·세종·충남,2010,1348
여,가사,전북,2010,724
여,가사,광주·전남,2010,2393
여,가사,경남,2010,737
여,가사,제주,2010,388
여,가사,대한적십자사 외,2010,1334
여,기타,대한적십자사,2010,66171
여,기타,서울중앙,2010,9886
여,기타,서울서부,2010,4033
여,기타,서울남부,2010,8163
여,기타,서울동부,2010,8428
여,기타,부산,2010,5790
여,기타,대구·경북,2010,4785
여,기타,인천,2010,5485
여,기타,울산,2010,1471
여,기타,경기,2010,4120
여,기타,강원,2010,1132
여,기타,충북,2010,1289
여,기타,대전·세종·충남,2010,2887
여,기타,전북,2010,1690
여,기타,광주·전남,2010,4206
여,기타,경남,2010,1570
여,기타,제주,2010,1236
여,기타,대한적십자사 외,2010,7792
남,고등학생,대한적십자사,2011,400454
남,고등학생,서울중앙,2011,0
남,고등학생,서울서부,2011,33926
남,고등학생,서울남부,2011,21104
남,고등학생,서울동부,2011,44878
남,고등학생,부산,2011,33317
남,고등학생,대구·경북,2011,32285
남,고등학생,인천,2011,38052
남,고등학생,울산,2011,15217
남,고등학생,경기,2011,35010
남,고등학생,강원,2011,10967
남,고등학생,충북,2011,15383
남,고등학생,대전·세종·충남,2011,33823
남,고등학생,전북,2011,20712
남,고등학생,광주·전남,2011,34080
남,고등학생,경남,2011,25135
남,고등학생,제주,2011,6565
남,고등학생,대한적십자사 외,2011,23749
남,대학생,대한적십자사,2011,447846
남,대학생,서울중앙,2011,0
남,대학생,서울서부,2011,48560
남,대학생,서울남부,2011,39230
남,대학생,서울동부,2011,41632
남,대학생,부산,2011,49121
남,대학생,대구·경북,2011,45678
남,대학생,인천,2011,22778
남,대학생,울산,2011,14237
남,대학생,경기,2011,23282
남,대학생,강원,2011,11620
남,대학생,충북,2011,23290
남,대학생,대전·세종·충남,2011,42252
남,대학생,전북,2011,25595
남,대학생,광주·전남,2011,36080
남,대학생,경남,2011,20628
남,대학생,제주,2011,3863
남,대학생,대한적십자사 외,2011,32211
남,군인,대한적십자사,2011,308257
남,군인,서울중앙,2011,0
남,군인,서울서부,2011,24836
남,군인,서울남부,2011,33787
남,군인,서울동부,2011,25234
남,군인,부산,2011,19032
남,군인,대구·경북,2011,24951
남,군인,인천,2011,16157
남,군인,울산,2011,5158
남,군인,경기,2011,18778
남,군인,강원,2011,36176
남,군인,충북,2011,16550
남,군인,대전·세종·충남,2011,29698
남,군인,전북,2011,20407
남,군인,광주·전남,2011,14983
남,군인,경남,2011,19844
남,군인,제주,2011,2666
남,군인,대한적십자사 외,2011,3657
남,회사원,대한적십자사,2011,323295
남,회사원,서울중앙,2011,0
남,회사원,서울서부,2011,42250
남,회사원,서울남부,2011,39467
남,회사원,서울동부,2011,30489
남,회사원,부산,2011,27941
남,회사원,대구·경북,2011,21946
남,회사원,인천,2011,22228
남,회사원,울산,2011,13645
남,회사원,경기,2011,31681
남,회사원,강원,2011,6589
남,회사원,충북,2011,9033
남,회사원,대전·세종·충남,2011,23017
남,회사원,전북,2011,12804
남,회사원,광주·전남,2011,20158
남,회사원,경남,2011,17825
남,회사원,제주,2011,4222
남,회사원,대한적십자사 외,2011,28036
남,공무원,대한적십자사,2011,50868
남,공무원,서울중앙,2011,0
남,공무원,서울서부,2011,3879
남,공무원,서울남부,2011,3069
남,공무원,서울동부,2011,5021
남,공무원,부산,2011,3383
남,공무원,대구·경북,2011,4842
남,공무원,인천,2011,2530
남,공무원,울산,2011,1252
남,공무원,경기,2011,3421
남,공무원,강원,2011,2804
남,공무원,충북,2011,2294
남,공무원,대전·세종·충남,2011,5224
남,공무원,전북,2011,2871
남,공무원,광주·전남,2011,5144
남,공무원,경남,2011,3771
남,공무원,제주,2011,1363
남,공무원,대한적십자사 외,2011,1646
남,자영업,대한적십자사,2011,43679
남,자영업,서울중앙,2011,0
남,자영업,서울서부,2011,5206
남,자영업,서울남부,2011,4424
남,자영업,서울동부,2011,5900
남,자영업,부산,2011,4583
남,자영업,대구·경북,2011,3425
남,자영업,인천,2011,2982
남,자영업,울산,2011,1035
남,자영업,경기,2011,4043
남,자영업,강원,2011,1351
남,자영업,충북,2011,1366
남,자영업,대전·세종·충남,2011,2272
남,자영업,전북,2011,1947
남,자영업,광주·전남,2011,3034
남,자영업,경남,2011,1393
남,자영업,제주,2011,718
남,자영업,대한적십자사 외,2011,2602
남,종교직,대한적십자사,2011,4470
남,종교직,서울중앙,2011,0
남,종교직,서울서부,2011,597
남,종교직,서울남부,2011,423
남,종교직,서울동부,2011,699
남,종교직,부산,2011,238
남,종교직,대구·경북,2011,285
남,종교직,인천,2011,295
남,종교직,울산,2011,74
남,종교직,경기,2011,392
남,종교직,강원,2011,139
남,종교직,충북,2011,165
남,종교직,대전·세종·충남,2011,306
남,종교직,전북,2011,326
남,종교직,광주·전남,2011,392
남,종교직,경남,2011,79
남,종교직,제주,2011,60
남,종교직,대한적십자사 외,2011,386
남,가사,대한적십자사,2011,314
남,가사,서울중앙,2011,0
남,가사,서울서부,2011,22
남,가사,서울남부,2011,25
남,가사,서울동부,2011,27
남,가사,부산,2011,42
남,가사,대구·경북,2011,23
남,가사,인천,2011,11
남,가사,울산,2011,3
남,가사,경기,2011,45
남,가사,강원,2011,5
남,가사,충북,2011,6
남,가사,대전·세종·충남,2011,33
남,가사,전북,2011,40
남,가사,광주·전남,2011,14
남,가사,경남,2011,10
남,가사,제주,2011,8
남,가사,대한적십자사 외,2011,79
남,기타,대한적십자사,2011,138074
남,기타,서울중앙,2011,0
남,기타,서울서부,2011,19801
남,기타,서울남부,2011,18836
남,기타,서울동부,2011,17333
남,기타,부산,2011,13203
남,기타,대구·경북,2011,8956
남,기타,인천,2011,10255
남,기타,울산,2011,3710
남,기타,경기,2011,9814
남,기타,강원,2011,2754
남,기타,충북,2011,3731
남,기타,대전·세종·충남,2011,8499
남,기타,전북,2011,6223
남,기타,광주·전남,2011,9433
남,기타,경남,2011,3281
남,기타,제주,2011,2245
남,기타,대한적십자사 외,2011,14908
여,고등학생,대한적십자사,2011,270075
여,고등학생,서울중앙,2011,0
여,고등학생,서울서부,2011,30020
여,고등학생,서울남부,2011,13078
여,고등학생,서울동부,2011,36250
여,고등학생,부산,2011,21607
여,고등학생,대구·경북,2011,22623
여,고등학생,인천,2011,28434
여,고등학생,울산,2011,8261
여,고등학생,경기,2011,22482
여,고등학생,강원,2011,7254
여,고등학생,충북,2011,6508
여,고등학생,대전·세종·충남,2011,14963
여,고등학생,전북,2011,13611
여,고등학생,광주·전남,2011,29614
여,고등학생,경남,2011,9365
여,고등학생,제주,2011,6005
여,고등학생,대한적십자사 외,2011,17974
여,대학생,대한적십자사,2011,286715
여,대학생,서울중앙,2011,0
여,대학생,서울서부,2011,35439
여,대학생,서울남부,2011,23066
여,대학생,서울동부,2011,31296
여,대학생,부산,2011,30705
여,대학생,대구·경북,2011,32935
여,대학생,인천,2011,16341
여,대학생,울산,2011,6527
여,대학생,경기,2011,14700
여,대학생,강원,2011,8037
여,대학생,충북,2011,9453
여,대학생,대전·세종·충남,2011,21244
여,대학생,전북,2011,16090
여,대학생,광주·전남,2011,28514
여,대학생,경남,2011,8752
여,대학생,제주,2011,3616
여,대학생,대한적십자사 외,2011,21687
여,군인,대한적십자사,2011,2015
여,군인,서울중앙,2011,0
여,군인,서울서부,2011,188
여,군인,서울남부,2011,242
여,군인,서울동부,2011,256
여,군인,부산,2011,75
여,군인,대구·경북,2011,181
여,군인,인천,2011,87
여,군인,울산,2011,6
여,군인,경기,2011,161
여,군인,강원,2011,237
여,군인,충북,2011,70
여,군인,대전·세종·충남,2011,168
여,군인,전북,2011,139
여,군인,광주·전남,2011,98
여,군인,경남,2011,95
여,군인,제주,2011,12
여,군인,대한적십자사 외,2011,103
여,회사원,대한적십자사,2011,76385
여,회사원,서울중앙,2011,0
여,회사원,서울서부,2011,13407
여,회사원,서울남부,2011,10578
여,회사원,서울동부,2011,10509
여,회사원,부산,2011,6135
여,회사원,대구·경북,2011,5678
여,회사원,인천,2011,6382
여,회사원,울산,2011,1792
여,회사원,경기,2011,6136
여,회사원,강원,2011,1726
여,회사원,충북,2011,1420
여,회사원,대전·세종·충남,2011,3604
여,회사원,전북,2011,1556
여,회사원,광주·전남,2011,4173
여,회사원,경남,2011,1914
여,회사원,제주,2011,1375
여,회사원,대한적십자사 외,2011,9855
여,공무원,대한적십자사,2011,7727
여,공무원,서울중앙,2011,0
여,공무원,서울서부,2011,672
여,공무원,서울남부,2011,534
여,공무원,서울동부,2011,997
여,공무원,부산,2011,550
여,공무원,대구·경북,2011,756
여,공무원,인천,2011,373
여,공무원,울산,2011,199
여,공무원,경기,2011,375
여,공무원,강원,2011,405
여,공무원,충북,2011,186
여,공무원,대전·세종·충남,2011,521
여,공무원,전북,2011,343
여,공무원,광주·전남,2011,1204
여,공무원,경남,2011,329
여,공무원,제주,2011,283
여,공무원,대한적십자사 외,2011,382
여,자영업,대한적십자사,2011,3730
여,자영업,서울중앙,2011,0
여,자영업,서울서부,2011,470
여,자영업,서울남부,2011,344
여,자영업,서울동부,2011,644
여,자영업,부산,2011,325
여,자영업,대구·경북,2011,299
여,자영업,인천,2011,285
여,자영업,울산,2011,87
여,자영업,경기,2011,268
여,자영업,강원,2011,157
여,자영업,충북,2011,105
여,자영업,대전·세종·충남,2011,158
여,자영업,전북,2011,118
여,자영업,광주·전남,2011,254
여,자영업,경남,2011,84
여,자영업,제주,2011,132
여,자영업,대한적십자사 외,2011,367
여,종교직,대한적십자사,2011,652
여,종교직,서울중앙,2011,0
여,종교직,서울서부,2011,67
여,종교직,서울남부,2011,61
여,종교직,서울동부,2011,136
여,종교직,부산,2011,77
여,종교직,대구·경북,2011,80
여,종교직,인천,2011,44
여,종교직,울산,2011,8
여,종교직,경기,2011,24
여,종교직,강원,2011,11
여,종교직,충북,2011,18
여,종교직,대전·세종·충남,2011,49
여,종교직,전북,2011,36
여,종교직,광주·전남,2011,35
여,종교직,경남,2011,2
여,종교직,제주,2011,4
여,종교직,대한적십자사 외,2011,96
여,가사,대한적십자사,2011,26776
여,가사,서울중앙,2011,0
여,가사,서울서부,2011,2977
여,가사,서울남부,2011,1832
여,가사,서울동부,2011,4794
여,가사,부산,2011,2280
여,가사,대구·경북,2011,2532
여,가사,인천,2011,2454
여,가사,울산,2011,894
여,가사,경기,2011,2246
여,가사,강원,2011,958
여,가사,충북,2011,666
여,가사,대전·세종·충남,2011,1131
여,가사,전북,2011,904
여,가사,광주·전남,2011,2102
여,가사,경남,2011,731
여,가사,제주,2011,275
여,가사,대한적십자사 외,2011,1395
여,기타,대한적십자사,2011,57184
여,기타,서울중앙,2011,0
여,기타,서울서부,2011,9281
여,기타,서울남부,2011,7857
여,기타,서울동부,2011,8945
여,기타,부산,2011,4403
여,기타,대구·경북,2011,4248
여,기타,인천,2011,5222
여,기타,울산,2011,1399
여,기타,경기,2011,3731
여,기타,강원,2011,1097
여,기타,충북,2011,1110
여,기타,대전·세종·충남,2011,2775
여,기타,전북,2011,1784
여,기타,광주·전남,2011,3439
여,기타,경남,2011,1086
여,기타,제주,2011,807
여,기타,대한적십자사 외,2011,8926
남,고등학생,대한적십자사,2012,384402
남,고등학생,서울중앙,2012,0
남,고등학생,서울서부,2012,33562
남,고등학생,서울남부,2012,19013
남,고등학생,서울동부,2012,43634
남,고등학생,부산,2012,29866
남,고등학생,대구·경북,2012,31855
남,고등학생,인천,2012,33721
남,고등학생,울산,2012,15995
남,고등학생,경기,2012,28271
