promo_name,promo_url,promo_hits,region,gender,special_promo_coef,special_promo_p_val,special_promo_control_coef,special_promo_control_p_val,special_promo_dates,special_promo_control_dates
"[서울남부] 판교, 하남센터 여름맞이 이벤트",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181021&result=L,1911,서울남부,남,0.0509112429917595,0.6019715228653814,0.15207596951823146,0.0002753615969943779,5,28
"[서울남부] 판교, 하남센터 여름맞이 이벤트",https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=181021&result=L,1911,서울남부,여,-0.1435030958772826,0.3235787077297264,0.06323653850202081,0.30814517387984697,5,28
[서울남부] 이마트 쓱고우와 함께하는 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180940&result=L,5539,서울남부,남,0.13444291554045068,0.0016394951011610608,0.044571203395860515,0.2854593024556238,27,28
[서울남부] 이마트 쓱고우와 함께하는 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180940&result=L,5539,서울남부,여,0.03581232747297297,0.5723339684491222,0.062090914632624936,0.31774226095971614,27,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(5월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180800&result=L,7626,서울남부,남,0.1032841209252319,0.009568429531110083,0.0803224677206608,0.05472170772393803,31,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(5월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180800&result=L,7626,서울남부,여,0.06089238334178188,0.30388702500392506,0.04480689832472336,0.47103993880577943,31,28
[서울남부] 레깅스 추가 증정 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180660&result=L,2245,서울남부,남,-0.09665425047404241,0.5312595692597295,0.01823802065004472,0.6623140037057954,2,28
[서울남부] 레깅스 추가 증정 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180660&result=L,2245,서울남부,여,0.19266461418176029,0.40107754489136305,0.03962620745764403,0.5231786919077819,2,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(4월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180586&result=L,10024,서울남부,남,0.002522903359364304,0.9502136402317313,0.10548609386006458,0.011680446694496258,30,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션(4월),https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180586&result=L,10024,서울남부,여,0.05379296042211564,0.37113071342320836,0.03234739790386255,0.6027599230533893,30,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180362&result=L,12431,서울남부,남,0.07880237940820962,0.04727527715139493,-0.05224039445492847,0.21043264111713725,31,28
[서울남부]농심과 함께 하는 건강 UP 헌혈 프로모션,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180362&result=L,12431,서울남부,여,-0.08827672222221623,0.1334113920064164,0.001957874193377662,0.9747143029029759,31,28
[서울남부]3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180361&result=L,11471,서울남부,남,0.07880237940820962,0.04727527715139493,-0.05224039445492847,0.21043264111713725,31,28
[서울남부]3·1운동 헌혈운동,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180361&result=L,11471,서울남부,여,-0.08827672222221623,0.1334113920064164,0.001957874193377662,0.9747143029029759,31,28
[서울남부혈액원]코엑스 아쿠아리움과 함께하는 새해맞이 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180082&result=L,12760,서울남부,남,0.04481036828004703,0.08786353514900422,-0.03127961502795339,0.4547225954191221,75,28
[서울남부혈액원]코엑스 아쿠아리움과 함께하는 새해맞이 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180082&result=L,12760,서울남부,여,-0.047577666542375795,0.217925519236363,-0.08806221490125077,0.1527770302811476,75,28
[서울남부혈액원]1월  혈소판 헌혈 주간 이벤트,https://www.bloodinfo.net/knrcbs/pr/promtn/promtnInfoView.do?mi=1099&promtnSn=180081&result=L,5369,서울남부,남,0.0981633486485786,0.1628163450680827,0.007374198844382051,0.8598170941468793,10,28
